 +1.86000000e-01 +3.42228351e-02 3.7316e-04 
 +1.88000000e-01 +3.49667838e-02 3.7722e-04 
 +1.90000000e-01 +3.57187307e-02 3.8127e-04 
 +1.92000000e-01 +3.64786760e-02 3.8532e-04 
 +1.94000000e-01 +3.72466194e-02 3.8938e-04 
 +1.96000000e-01 +3.80225611e-02 3.9344e-04 
 +1.98000000e-01 +3.88065010e-02 3.9750e-04 
 +2.00000000e-01 +3.95984390e-02 4.0156e-04 
 +2.02000000e-01 +4.03983750e-02 4.0562e-04 
 +2.04000000e-01 +4.12063092e-02 4.0969e-04 
 +2.06000000e-01 +4.20222413e-02 4.1376e-04 
 +2.08000000e-01 +4.28461714e-02 4.1783e-04 
 +2.10000000e-01 +4.36780994e-02 4.2190e-04 
 +2.12000000e-01 +4.45180254e-02 4.2597e-04 
 +2.14000000e-01 +4.53659492e-02 4.3005e-04 
 +2.16000000e-01 +4.62218708e-02 4.3413e-04 
 +2.18000000e-01 +4.70857901e-02 4.3821e-04 
 +2.20000000e-01 +4.79577072e-02 4.4229e-04 
 +2.22000000e-01 +4.88376220e-02 4.4638e-04 
 +2.24000000e-01 +4.97255344e-02 4.5047e-04 
 +2.26000000e-01 +5.06214444e-02 4.5456e-04 
 +2.28000000e-01 +5.15253519e-02 4.5865e-04 
 +2.30000000e-01 +5.24372570e-02 4.6274e-04 
 +2.32000000e-01 +5.33571595e-02 4.6684e-04 
 +2.34000000e-01 +5.42850594e-02 4.7094e-04 
 +2.36000000e-01 +5.52209567e-02 4.7504e-04 
 +2.38000000e-01 +5.61648513e-02 4.7915e-04 
 +2.40000000e-01 +5.71167432e-02 4.8326e-04 
 +2.42000000e-01 +5.80766323e-02 4.8737e-04 
 +2.44000000e-01 +5.90445186e-02 4.9148e-04 
 +2.46000000e-01 +6.00204021e-02 4.9560e-04 
 +2.48000000e-01 +6.10042826e-02 4.9972e-04 
 +2.50000000e-01 +6.19961602e-02 5.0384e-04 
 +2.52000000e-01 +6.29960347e-02 5.0797e-04 
 +2.54000000e-01 +6.40039062e-02 5.1209e-04 
 +2.56000000e-01 +6.50197746e-02 5.1623e-04 
 +2.58000000e-01 +6.60436398e-02 5.2036e-04 
 +2.60000000e-01 +6.70755018e-02 5.2450e-04 
 +2.62000000e-01 +6.81153605e-02 5.2864e-04 
 +2.64000000e-01 +6.91632159e-02 5.3278e-04 
 +2.66000000e-01 +7.02190679e-02 5.3693e-04 
 +2.68000000e-01 +7.12829165e-02 5.4108e-04 
 +2.70000000e-01 +7.23547617e-02 5.4524e-04 
 +2.72000000e-01 +7.34346033e-02 5.4940e-04 
 +2.74000000e-01 +7.45224413e-02 5.5356e-04 
 +2.76000000e-01 +7.56182757e-02 5.5772e-04 
 +2.78000000e-01 +7.67221064e-02 5.6189e-04 
 +2.80000000e-01 +7.78339333e-02 5.6607e-04 
 +2.82000000e-01 +7.89537564e-02 5.7024e-04 
 +2.84000000e-01 +8.00815757e-02 5.7442e-04 
 +2.86000000e-01 +8.12173910e-02 5.7861e-04 
 +2.88000000e-01 +8.23612024e-02 5.8280e-04 
 +2.90000000e-01 +8.35130097e-02 5.8699e-04 
 +2.92000000e-01 +8.46728129e-02 5.9119e-04 
 +2.94000000e-01 +8.58406120e-02 5.9539e-04 
 +2.96000000e-01 +8.70164068e-02 5.9959e-04 
 +2.98000000e-01 +8.82001974e-02 6.0380e-04 
 +3.00000000e-01 +8.93919837e-02 6.0802e-04 
 +3.02000000e-01 +9.05917655e-02 6.1223e-04 
 +3.04000000e-01 +9.17995429e-02 6.1646e-04 
 +3.06000000e-01 +9.30153158e-02 6.2068e-04 
 +3.08000000e-01 +9.42390841e-02 6.2492e-04 
 +3.10000000e-01 +9.54708477e-02 6.2915e-04 
 +3.12000000e-01 +9.67106067e-02 6.3339e-04 
 +3.14000000e-01 +9.79583609e-02 6.3764e-04 
 +3.16000000e-01 +9.92141102e-02 6.4189e-04 
 +3.18000000e-01 +1.00477855e-01 6.4615e-04 
 +3.20000000e-01 +1.01749594e-01 6.5041e-04 
 +3.22000000e-01 +1.03029329e-01 6.5467e-04 
